pump_id,well_id,group,pump_size_model,expected_failure_interval_days,num_failures_3years,failure_dates,failure_modes,failure_causes,avg_flow_rate_m3_day,avg_discharge_pressure_MPa,avg_inlet_pressure_MPa,avg_motor_temperature_C,avg_vibration_mm_s,avg_motor_current_A,avg_power_consumption_kW,MTBF_days,MTTR_days,avg_days_between_failures,pump_efficiency_percent,uptime_percent,maintenance_cost_USD,operational_state,total_operating_days,study_start_date,study_end_date
542,542,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,118.8,33.06,9.19,68.31,3.05,44.68,8.55,1095.0,0.0,0.0,98.32,100.0,4108.98,Active,1095,2022-01-01,2024-12-31
543,543,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,146.01,23.87,9.68,60.35,3.79,34.21,10.28,1095.0,0.0,0.0,89.19,100.0,2382.22,Active,1095,2022-01-01,2024-12-31
544,544,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,177.53,29.01,14.03,74.33,3.54,46.85,15.61,1095.0,0.0,0.0,87.52,100.0,4500.72,Active,1095,2022-01-01,2024-12-31
545,545,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,153.64,28.74,10.14,69.06,3.74,49.98,14.08,1095.0,0.0,0.0,91.07,100.0,2675.62,Active,1095,2022-01-01,2024-12-31
546,546,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,199.63,36.91,12.89,60.6,3.8,41.15,16.68,1095.0,0.0,0.0,97.52,100.0,4499.02,Active,1095,2022-01-01,2024-12-31
547,547,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,133.41,36.36,8.31,73.06,3.03,37.97,12.97,1095.0,0.0,0.0,95.01,100.0,2038.3,Active,1095,2022-01-01,2024-12-31
548,548,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,100.8,21.9,8.43,70.88,2.16,44.33,10.5,1095.0,0.0,0.0,98.17,100.0,4439.45,Active,1095,2022-01-01,2024-12-31
549,549,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,188.38,38.67,14.87,70.4,2.34,35.43,10.13,1095.0,0.0,0.0,94.05,100.0,3510.86,Active,1095,2022-01-01,2024-12-31
550,550,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,121.29,33.38,12.34,72.49,2.25,32.6,13.57,1095.0,0.0,0.0,99.2,100.0,3244.99,Active,1095,2022-01-01,2024-12-31
551,551,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,188.37,31.23,9.49,63.37,2.99,49.23,15.7,1095.0,0.0,0.0,92.32,100.0,3013.16,Active,1095,2022-01-01,2024-12-31
552,552,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,123.92,35.74,8.45,65.54,3.01,41.21,15.29,1095.0,0.0,0.0,90.32,100.0,3838.05,Active,1095,2022-01-01,2024-12-31
553,553,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,127.4,36.92,11.42,64.08,2.77,46.72,9.49,1095.0,0.0,0.0,91.84,100.0,3477.07,Active,1095,2022-01-01,2024-12-31
554,554,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,178.9,27.02,11.24,65.91,2.38,31.22,13.91,1095.0,0.0,0.0,99.84,100.0,2500.49,Active,1095,2022-01-01,2024-12-31
555,555,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,145.9,24.77,15.53,69.06,2.21,41.45,13.01,1095.0,0.0,0.0,97.83,100.0,3592.09,Active,1095,2022-01-01,2024-12-31
556,556,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,144.96,23.77,12.06,67.93,3.62,44.71,14.64,1095.0,0.0,0.0,86.7,100.0,4161.85,Active,1095,2022-01-01,2024-12-31
557,557,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,139.26,26.84,14.66,64.12,3.47,31.88,17.51,1095.0,0.0,0.0,94.33,100.0,4120.16,Active,1095,2022-01-01,2024-12-31
558,558,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,122.38,38.65,11.9,69.46,3.47,37.42,15.2,1095.0,0.0,0.0,95.14,100.0,4116.98,Active,1095,2022-01-01,2024-12-31
559,559,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,138.29,24.44,14.6,69.13,2.89,48.88,8.48,1095.0,0.0,0.0,97.75,100.0,4992.75,Active,1095,2022-01-01,2024-12-31
560,560,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,199.02,24.19,8.09,74.96,2.56,43.36,9.77,1095.0,0.0,0.0,93.7,100.0,4712.1,Active,1095,2022-01-01,2024-12-31
561,561,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,184.06,36.95,14.17,73.21,3.61,42.05,10.96,1095.0,0.0,0.0,98.32,100.0,4521.81,Active,1095,2022-01-01,2024-12-31
562,562,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,124.53,28.97,10.56,71.17,3.94,38.76,16.61,1095.0,0.0,0.0,93.49,100.0,2471.71,Active,1095,2022-01-01,2024-12-31
563,563,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,134.73,33.62,10.98,62.18,2.81,32.25,13.77,1095.0,0.0,0.0,85.61,100.0,3581.96,Active,1095,2022-01-01,2024-12-31
564,564,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,198.36,33.35,8.35,64.9,3.25,31.13,8.24,1095.0,0.0,0.0,91.75,100.0,2998.07,Active,1095,2022-01-01,2024-12-31
565,565,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,135.58,24.26,14.05,69.6,2.24,39.67,14.85,1095.0,0.0,0.0,96.69,100.0,2060.16,Active,1095,2022-01-01,2024-12-31
566,566,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,107.32,36.25,14.02,71.3,3.43,43.39,12.77,1095.0,0.0,0.0,94.63,100.0,2115.08,Active,1095,2022-01-01,2024-12-31
567,567,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,177.79,30.01,10.86,64.16,3.29,43.86,16.71,1095.0,0.0,0.0,90.14,100.0,4309.32,Active,1095,2022-01-01,2024-12-31
568,568,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,132.23,39.49,15.89,67.69,3.87,40.45,10.92,1095.0,0.0,0.0,89.0,100.0,4788.52,Active,1095,2022-01-01,2024-12-31
569,569,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,152.99,32.3,11.86,61.4,3.54,44.94,11.12,1095.0,0.0,0.0,89.59,100.0,4513.52,Active,1095,2022-01-01,2024-12-31
570,570,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,173.84,22.83,15.06,68.74,2.25,39.24,16.45,1095.0,0.0,0.0,98.46,100.0,2793.95,Active,1095,2022-01-01,2024-12-31
571,571,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,199.67,35.02,13.16,65.33,2.1,30.62,13.54,1095.0,0.0,0.0,96.43,100.0,3612.14,Active,1095,2022-01-01,2024-12-31
572,572,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,109.2,26.53,11.5,64.19,3.16,31.11,9.45,1095.0,0.0,0.0,95.43,100.0,2426.42,Active,1095,2022-01-01,2024-12-31
573,573,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,198.55,31.08,15.45,60.08,3.5,48.06,9.4,1095.0,0.0,0.0,86.44,100.0,3273.72,Active,1095,2022-01-01,2024-12-31
574,574,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,146.27,36.13,9.44,74.39,2.77,36.83,16.75,1095.0,0.0,0.0,93.46,100.0,3549.33,Active,1095,2022-01-01,2024-12-31
575,575,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,166.53,21.57,12.83,62.46,3.47,36.02,12.63,1095.0,0.0,0.0,93.99,100.0,2513.82,Active,1095,2022-01-01,2024-12-31
576,576,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,130.26,33.25,9.27,70.32,2.26,38.51,10.47,1095.0,0.0,0.0,96.23,100.0,2786.11,Active,1095,2022-01-01,2024-12-31
577,577,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,160.27,31.19,8.12,61.21,3.15,48.72,16.67,1095.0,0.0,0.0,99.74,100.0,3583.5,Active,1095,2022-01-01,2024-12-31
578,578,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,137.8,22.06,13.75,67.56,3.42,34.98,11.24,1095.0,0.0,0.0,90.01,100.0,2077.23,Active,1095,2022-01-01,2024-12-31
579,579,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,163.06,34.99,11.5,73.99,3.26,35.77,14.38,1095.0,0.0,0.0,89.3,100.0,2880.9,Active,1095,2022-01-01,2024-12-31
580,580,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,134.19,38.48,8.2,68.72,3.1,34.39,12.29,1095.0,0.0,0.0,94.78,100.0,4181.39,Active,1095,2022-01-01,2024-12-31
581,581,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,114.69,37.12,13.45,62.8,2.54,46.01,12.54,1095.0,0.0,0.0,95.06,100.0,2955.06,Active,1095,2022-01-01,2024-12-31
582,582,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,110.7,34.39,14.84,63.85,2.04,34.46,8.57,1095.0,0.0,0.0,86.55,100.0,3294.52,Active,1095,2022-01-01,2024-12-31
583,583,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,151.59,25.07,15.52,73.59,3.13,37.09,11.81,1095.0,0.0,0.0,91.18,100.0,4182.74,Active,1095,2022-01-01,2024-12-31
584,584,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,185.47,38.59,9.47,66.55,2.78,38.1,9.26,1095.0,0.0,0.0,97.2,100.0,2107.3,Active,1095,2022-01-01,2024-12-31
585,585,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,115.83,29.11,12.85,70.38,2.77,47.38,13.68,1095.0,0.0,0.0,91.59,100.0,2201.72,Active,1095,2022-01-01,2024-12-31
586,586,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,168.02,36.85,9.83,73.0,2.07,48.26,9.18,1095.0,0.0,0.0,94.69,100.0,2750.25,Active,1095,2022-01-01,2024-12-31
587,587,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,149.57,28.42,11.28,63.47,2.27,33.93,8.55,1095.0,0.0,0.0,87.97,100.0,2027.6,Active,1095,2022-01-01,2024-12-31
588,588,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,131.64,39.46,9.55,65.19,2.72,30.17,16.39,1095.0,0.0,0.0,85.48,100.0,4820.54,Active,1095,2022-01-01,2024-12-31
589,589,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,161.09,37.43,8.12,66.54,2.45,37.77,12.16,1095.0,0.0,0.0,96.2,100.0,2281.47,Active,1095,2022-01-01,2024-12-31
590,590,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,110.47,36.45,9.68,65.91,2.63,38.0,9.5,1095.0,0.0,0.0,92.55,100.0,4404.93,Active,1095,2022-01-01,2024-12-31
591,591,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,149.06,36.98,13.65,67.36,2.52,47.7,13.77,1095.0,0.0,0.0,88.32,100.0,2807.36,Active,1095,2022-01-01,2024-12-31
592,592,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,147.86,20.89,10.48,64.38,3.62,31.75,16.06,1095.0,0.0,0.0,95.04,100.0,4197.32,Active,1095,2022-01-01,2024-12-31
593,593,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,104.93,20.05,9.96,70.21,2.24,32.28,12.11,1095.0,0.0,0.0,94.72,100.0,4136.22,Active,1095,2022-01-01,2024-12-31
594,594,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,107.96,38.81,10.09,72.8,3.73,45.45,9.69,1095.0,0.0,0.0,97.33,100.0,4307.75,Active,1095,2022-01-01,2024-12-31
595,595,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,197.74,20.75,11.56,61.7,2.7,49.96,16.89,1095.0,0.0,0.0,85.72,100.0,3689.77,Active,1095,2022-01-01,2024-12-31
596,596,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,190.13,23.28,11.05,62.11,3.25,44.58,17.32,1095.0,0.0,0.0,89.18,100.0,4850.63,Active,1095,2022-01-01,2024-12-31
597,597,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,107.9,33.87,14.28,72.4,3.83,47.6,18.0,1095.0,0.0,0.0,88.66,100.0,4289.92,Active,1095,2022-01-01,2024-12-31
598,598,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,126.12,39.64,15.18,61.93,2.05,43.77,14.04,1095.0,0.0,0.0,99.04,100.0,2702.02,Active,1095,2022-01-01,2024-12-31
599,599,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,163.7,23.23,15.25,67.74,2.31,48.43,15.57,1095.0,0.0,0.0,95.98,100.0,4127.54,Active,1095,2022-01-01,2024-12-31
600,600,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,161.55,35.08,11.58,64.65,2.97,36.46,16.39,1095.0,0.0,0.0,89.47,100.0,3979.29,Active,1095,2022-01-01,2024-12-31
601,601,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,165.48,24.57,10.19,64.72,2.23,35.46,10.1,1095.0,0.0,0.0,91.83,100.0,4725.31,Active,1095,2022-01-01,2024-12-31
602,602,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,172.03,33.75,8.77,73.84,3.14,37.27,15.57,1095.0,0.0,0.0,88.86,100.0,4080.53,Active,1095,2022-01-01,2024-12-31
603,603,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,105.65,33.46,14.74,65.98,3.04,38.03,11.0,1095.0,0.0,0.0,97.05,100.0,2816.01,Active,1095,2022-01-01,2024-12-31
604,604,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,120.62,25.0,10.69,68.84,2.91,44.9,10.14,1095.0,0.0,0.0,85.16,100.0,4329.67,Active,1095,2022-01-01,2024-12-31
605,605,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,180.61,27.07,13.14,63.68,2.22,45.89,8.99,1095.0,0.0,0.0,89.07,100.0,4565.33,Active,1095,2022-01-01,2024-12-31
606,606,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,153.35,21.06,11.66,74.13,3.78,32.05,15.44,1095.0,0.0,0.0,97.09,100.0,2814.16,Active,1095,2022-01-01,2024-12-31
607,607,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,187.02,22.77,9.02,62.64,3.92,43.86,16.01,1095.0,0.0,0.0,90.96,100.0,3008.94,Active,1095,2022-01-01,2024-12-31
608,608,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,148.06,31.04,13.05,63.86,3.9,33.4,17.66,1095.0,0.0,0.0,85.22,100.0,3443.38,Active,1095,2022-01-01,2024-12-31
609,609,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,182.03,24.19,9.93,61.95,3.43,31.38,11.31,1095.0,0.0,0.0,89.24,100.0,3665.48,Active,1095,2022-01-01,2024-12-31
610,610,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,153.29,38.62,15.61,65.42,3.56,44.78,16.93,1095.0,0.0,0.0,91.72,100.0,3591.42,Active,1095,2022-01-01,2024-12-31
611,611,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,172.97,21.04,15.07,72.94,2.89,41.72,17.76,1095.0,0.0,0.0,92.98,100.0,4715.97,Active,1095,2022-01-01,2024-12-31
612,612,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,119.11,28.82,12.68,72.24,3.98,37.78,8.47,1095.0,0.0,0.0,97.02,100.0,3813.14,Active,1095,2022-01-01,2024-12-31
613,613,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,142.79,23.95,13.01,70.27,2.25,45.73,8.18,1095.0,0.0,0.0,92.24,100.0,2993.05,Active,1095,2022-01-01,2024-12-31
614,614,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,173.11,24.84,9.37,67.95,2.58,42.58,9.18,1095.0,0.0,0.0,94.82,100.0,2849.89,Active,1095,2022-01-01,2024-12-31
615,615,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,112.69,38.67,14.94,63.5,3.56,42.17,17.71,1095.0,0.0,0.0,90.6,100.0,4044.38,Active,1095,2022-01-01,2024-12-31
616,616,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,131.06,32.31,13.53,66.06,3.75,38.31,12.03,1095.0,0.0,0.0,85.54,100.0,3653.42,Active,1095,2022-01-01,2024-12-31
617,617,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,102.22,26.07,15.37,64.81,2.5,40.68,16.24,1095.0,0.0,0.0,86.55,100.0,4829.06,Active,1095,2022-01-01,2024-12-31
618,618,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,118.13,34.24,11.08,66.03,3.57,49.26,9.27,1095.0,0.0,0.0,91.31,100.0,3442.82,Active,1095,2022-01-01,2024-12-31
619,619,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,109.13,20.39,14.45,61.62,3.97,42.39,14.51,1095.0,0.0,0.0,87.98,100.0,2720.94,Active,1095,2022-01-01,2024-12-31
620,620,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,163.81,25.76,9.89,70.96,2.08,31.9,8.07,1095.0,0.0,0.0,87.29,100.0,2206.97,Active,1095,2022-01-01,2024-12-31
621,621,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,134.04,39.82,12.19,63.07,2.67,36.61,8.2,1095.0,0.0,0.0,87.03,100.0,4085.59,Active,1095,2022-01-01,2024-12-31
622,622,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,120.73,27.56,10.53,70.16,2.58,41.54,8.66,1095.0,0.0,0.0,87.87,100.0,3222.22,Active,1095,2022-01-01,2024-12-31
623,623,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,111.09,28.12,14.17,66.53,3.89,39.35,16.75,1095.0,0.0,0.0,97.16,100.0,4942.96,Active,1095,2022-01-01,2024-12-31
624,624,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,189.81,34.63,10.94,61.59,3.38,49.57,15.27,1095.0,0.0,0.0,98.93,100.0,4412.91,Active,1095,2022-01-01,2024-12-31
625,625,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,109.76,37.96,10.8,68.27,2.72,32.52,13.89,1095.0,0.0,0.0,92.88,100.0,2608.98,Active,1095,2022-01-01,2024-12-31
626,626,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,152.68,26.49,8.89,66.64,2.51,48.18,9.02,1095.0,0.0,0.0,85.74,100.0,2015.94,Active,1095,2022-01-01,2024-12-31
627,627,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,167.73,20.49,11.29,64.99,3.34,34.32,13.91,1095.0,0.0,0.0,98.7,100.0,4393.41,Active,1095,2022-01-01,2024-12-31
628,628,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,101.07,32.45,11.3,72.9,2.5,49.62,14.14,1095.0,0.0,0.0,96.9,100.0,2256.8,Active,1095,2022-01-01,2024-12-31
629,629,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,147.6,38.03,8.28,64.8,3.19,42.1,12.8,1095.0,0.0,0.0,97.23,100.0,2188.17,Active,1095,2022-01-01,2024-12-31
630,630,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,110.8,21.39,12.71,67.81,3.48,40.19,12.22,1095.0,0.0,0.0,90.97,100.0,2079.34,Active,1095,2022-01-01,2024-12-31
631,631,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,122.58,20.5,13.78,72.16,3.59,32.55,17.03,1095.0,0.0,0.0,95.08,100.0,4692.59,Active,1095,2022-01-01,2024-12-31
632,632,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,196.94,33.86,8.57,62.84,3.54,46.83,14.18,1095.0,0.0,0.0,94.67,100.0,2085.01,Active,1095,2022-01-01,2024-12-31
633,633,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,102.03,29.59,12.11,63.6,2.25,41.72,15.64,1095.0,0.0,0.0,99.9,100.0,4274.91,Active,1095,2022-01-01,2024-12-31
634,634,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,150.85,29.54,10.17,60.44,3.21,37.91,10.99,1095.0,0.0,0.0,98.0,100.0,4240.23,Active,1095,2022-01-01,2024-12-31
635,635,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,149.5,22.62,13.57,63.09,2.88,31.3,16.25,1095.0,0.0,0.0,86.89,100.0,4709.29,Active,1095,2022-01-01,2024-12-31
636,636,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,111.1,23.54,11.43,61.9,3.13,37.97,10.85,1095.0,0.0,0.0,87.55,100.0,3006.01,Active,1095,2022-01-01,2024-12-31
637,637,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,178.51,36.43,12.44,62.7,2.94,49.36,15.53,1095.0,0.0,0.0,97.17,100.0,2098.48,Active,1095,2022-01-01,2024-12-31
638,638,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,109.81,28.73,15.7,72.51,2.98,45.25,16.33,1095.0,0.0,0.0,90.22,100.0,4676.46,Active,1095,2022-01-01,2024-12-31
639,639,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,105.17,23.17,14.5,61.99,2.47,39.07,13.17,1095.0,0.0,0.0,96.45,100.0,3342.0,Active,1095,2022-01-01,2024-12-31
640,640,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,161.83,22.26,9.25,66.56,2.79,44.87,13.81,1095.0,0.0,0.0,90.82,100.0,2512.28,Active,1095,2022-01-01,2024-12-31
641,641,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,150.02,23.21,10.73,64.86,3.17,31.33,16.3,1095.0,0.0,0.0,93.44,100.0,4012.48,Active,1095,2022-01-01,2024-12-31
642,642,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,159.5,21.8,12.85,61.34,3.92,44.31,15.88,1095.0,0.0,0.0,95.56,100.0,3769.19,Active,1095,2022-01-01,2024-12-31
643,643,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,127.55,36.14,10.94,64.76,3.7,46.93,11.56,1095.0,0.0,0.0,97.49,100.0,4552.34,Active,1095,2022-01-01,2024-12-31
644,644,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,124.15,30.19,11.04,66.73,3.96,37.01,12.52,1095.0,0.0,0.0,87.0,100.0,2143.87,Active,1095,2022-01-01,2024-12-31
645,645,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,176.07,23.0,12.57,63.8,2.46,30.23,9.3,1095.0,0.0,0.0,89.64,100.0,2350.64,Active,1095,2022-01-01,2024-12-31
646,646,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,100.16,37.43,8.24,70.69,2.09,35.32,12.97,1095.0,0.0,0.0,91.3,100.0,2575.51,Active,1095,2022-01-01,2024-12-31
647,647,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,164.07,28.28,10.16,63.1,3.31,38.32,9.8,1095.0,0.0,0.0,95.34,100.0,3695.22,Active,1095,2022-01-01,2024-12-31
648,648,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,124.2,25.57,15.17,69.54,3.46,48.36,17.12,1095.0,0.0,0.0,96.08,100.0,2593.47,Active,1095,2022-01-01,2024-12-31
649,649,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,120.38,34.86,13.48,71.38,3.07,42.77,17.53,1095.0,0.0,0.0,86.52,100.0,2926.54,Active,1095,2022-01-01,2024-12-31
650,650,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,129.49,20.31,9.76,64.23,2.89,33.42,16.73,1095.0,0.0,0.0,95.57,100.0,2255.6,Active,1095,2022-01-01,2024-12-31
651,651,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,178.2,23.11,11.14,67.35,2.22,38.39,11.17,1095.0,0.0,0.0,85.53,100.0,2410.21,Active,1095,2022-01-01,2024-12-31
652,652,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,101.8,38.69,8.69,71.99,3.8,48.82,16.67,1095.0,0.0,0.0,89.31,100.0,2999.26,Active,1095,2022-01-01,2024-12-31
653,653,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,113.93,20.45,14.95,68.31,3.22,48.54,14.65,1095.0,0.0,0.0,95.36,100.0,4360.91,Active,1095,2022-01-01,2024-12-31
654,654,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,159.62,38.32,10.3,62.78,3.3,44.25,14.88,1095.0,0.0,0.0,89.79,100.0,2756.61,Active,1095,2022-01-01,2024-12-31
655,655,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,148.34,25.27,10.85,62.44,2.98,45.88,14.61,1095.0,0.0,0.0,86.62,100.0,3462.74,Active,1095,2022-01-01,2024-12-31
656,656,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,152.99,27.83,12.98,74.53,2.19,37.8,12.07,1095.0,0.0,0.0,93.65,100.0,2456.52,Active,1095,2022-01-01,2024-12-31
657,657,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,128.54,39.12,13.87,69.93,3.63,32.55,16.59,1095.0,0.0,0.0,93.92,100.0,3005.99,Active,1095,2022-01-01,2024-12-31
658,658,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,137.37,27.76,8.77,73.72,2.18,42.96,12.13,1095.0,0.0,0.0,91.08,100.0,4038.66,Active,1095,2022-01-01,2024-12-31
659,659,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,135.66,25.76,10.06,69.96,2.84,49.31,14.84,1095.0,0.0,0.0,96.88,100.0,2878.22,Active,1095,2022-01-01,2024-12-31
660,660,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,191.9,38.0,11.59,64.12,2.79,37.76,10.87,1095.0,0.0,0.0,89.03,100.0,4583.19,Active,1095,2022-01-01,2024-12-31
661,661,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,126.8,26.58,13.27,64.41,2.43,33.17,11.13,1095.0,0.0,0.0,86.59,100.0,2055.94,Active,1095,2022-01-01,2024-12-31
662,662,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,147.03,37.47,14.1,67.7,3.34,46.95,8.1,1095.0,0.0,0.0,91.04,100.0,4721.73,Active,1095,2022-01-01,2024-12-31
663,663,Group_E_Reliable,ESP_250,1095.0,0,No failures,None,None,100.87,38.55,8.53,65.5,2.81,30.03,12.97,1095.0,0.0,0.0,96.29,100.0,4469.81,Active,1095,2022-01-01,2024-12-31
664,664,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,140.8,33.75,10.0,69.6,3.75,38.36,17.11,1095.0,0.0,0.0,99.9,100.0,2318.28,Active,1095,2022-01-01,2024-12-31
665,665,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,139.45,39.62,14.07,67.67,3.29,32.04,16.45,1095.0,0.0,0.0,93.74,100.0,4958.2,Active,1095,2022-01-01,2024-12-31
666,666,Group_E_Reliable,ESP_130,1095.0,0,No failures,None,None,102.04,32.09,10.22,72.94,2.57,43.74,14.74,1095.0,0.0,0.0,88.32,100.0,2104.4,Active,1095,2022-01-01,2024-12-31
667,667,Group_E_Reliable,ESP_80,1095.0,0,No failures,None,None,128.92,36.18,14.4,66.86,3.21,42.09,16.27,1095.0,0.0,0.0,91.38,100.0,2826.34,Active,1095,2022-01-01,2024-12-31
